year,subcategory_code,sub_subcategory_code,month,category_subcategory,category_sub_subcategory,total_visitors,foreign_visitors
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",68808,19
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",59998,0
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",38096,0
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",51937,0
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",62665,0
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",49759,0
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",50522,0
2021,4,99,December,"Sports and recreation","Other sports and recreation",19677,533
2021,4,99,November,"Sports and recreation","Other sports and recreation",19343,533
2021,4,99,October,"Sports and recreation","Other sports and recreation",20334,533
2021,4,99,September,"Sports and recreation","Other sports and recreation",13389,490
2021,4,99,August,"Sports and recreation","Other sports and recreation",3790,490
2021,4,99,July,"Sports and recreation","Other sports and recreation",22600,490
2021,4,99,June,"Sports and recreation","Other sports and recreation",15090,0
2021,4,99,May,"Sports and recreation","Other sports and recreation",10712,0
2021,4,99,April,"Sports and recreation","Other sports and recreation",23696,0
2021,4,99,March,"Sports and recreation","Other sports and recreation",11853,0
2021,4,99,February,"Sports and recreation","Other sports and recreation",8256,0
2021,4,99,January,"Sports and recreation","Other sports and recreation",5851,0
2021,2,8,December,History/Culture,"Memorial house/Historical archive",1974,8
2021,2,8,November,History/Culture,"Memorial house/Historical archive",2124,6
2021,2,8,October,History/Culture,"Memorial house/Historical archive",1770,9
2021,2,8,September,History/Culture,"Memorial house/Historical archive",1614,5
2021,2,8,August,History/Culture,"Memorial house/Historical archive",1411,3
2021,2,8,July,History/Culture,"Memorial house/Historical archive",1695,3
2021,2,8,June,History/Culture,"Memorial house/Historical archive",1692,11
2021,2,8,May,History/Culture,"Memorial house/Historical archive",1175,8
2021,2,8,April,History/Culture,"Memorial house/Historical archive",1555,14
2021,2,8,March,History/Culture,"Memorial house/Historical archive",1729,21
2021,2,8,February,History/Culture,"Memorial house/Historical archive",1458,15
2021,2,8,January,History/Culture,"Memorial house/Historical archive",1315,6
2021,2,8,December,History/Culture,"Memorial house/Historical archive",356,0
2021,2,8,November,History/Culture,"Memorial house/Historical archive",520,0
2021,2,8,October,History/Culture,"Memorial house/Historical archive",420,2
2021,2,8,September,History/Culture,"Memorial house/Historical archive",290,0
2021,2,8,August,History/Culture,"Memorial house/Historical archive",200,0
2021,2,8,July,History/Culture,"Memorial house/Historical archive",259,0
2021,2,8,June,History/Culture,"Memorial house/Historical archive",386,0
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,March,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,February,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,January,History/Culture,"Memorial house/Historical archive",0,0
2021,2,6,December,History/Culture,Museum,1223,0
2021,2,6,November,History/Culture,Museum,2141,0
2021,2,6,October,History/Culture,Museum,1807,0
2021,2,6,September,History/Culture,Museum,1808,0
2021,2,6,August,History/Culture,Museum,5216,0
2021,2,6,July,History/Culture,Museum,4197,0
2021,2,6,June,History/Culture,Museum,3414,0
2021,2,6,May,History/Culture,Museum,630,0
2021,2,6,April,History/Culture,Museum,1309,0
2021,2,6,March,History/Culture,Museum,1123,0
2021,2,6,February,History/Culture,Museum,1048,0
2021,2,6,January,History/Culture,Museum,750,0
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",643546,284
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",447699,229
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",435832,203
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",398605,226
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",365409,411
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",457630,296
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",420992,223
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",329675,193
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",406127,261
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",503345,281
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",452804,274
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",372305,280
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",947851,122
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",742052,109
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",625669,89
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",552000,113
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",478444,102
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",612841,125
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",414164,25
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",414164,25
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",414164,25
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",665850,109
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",556060,121
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",482232,123
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",562930,0
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",461165,0
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",417014,0
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",400328,0
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",400328,0
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",400328,0
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",347972,25
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",188939,9
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",347231,19
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",407742,0
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",304451,0
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",287559,0
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",853666,0
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",697095,0
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",629340,0
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",493748,0
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",436733,0
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",525466,0
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",467638,0
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",242955,0
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",443359,0
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",536789,0
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",412594,0
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",403594,0
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",274000,0
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",248000,0
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",235000,0
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",178000,0
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",154000,0
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",226000,0
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",247000,0
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",202000,0
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",264000,0
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",270000,0
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",195000,0
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",184000,0
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",858112,0
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",858112,0
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",858112,0
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",670435,0
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",670435,0
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",670435,0
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",508075,0
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",508075,0
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",508075,0
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",853719,0
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",853719,0
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",853719,0
2021,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",140124,70
2021,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",129368,70
2021,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",124890,70
2021,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",104188,400
2021,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",99859,400
2021,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",113529,400
2021,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",102610,96
2021,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",72573,96
2021,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",119998,96
2021,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",128251,595
2021,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",95680,595
2021,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",91466,595
2021,2,4,December,History/Culture,Garden,6570,138
2021,2,4,November,History/Culture,Garden,9669,233
2021,2,4,October,History/Culture,Garden,6373,205
2021,2,4,September,History/Culture,Garden,4874,190
2021,2,4,August,History/Culture,Garden,2755,131
2021,2,4,July,History/Culture,Garden,3209,157
2021,2,4,June,History/Culture,Garden,2944,141
2021,2,4,May,History/Culture,Garden,0,0
2021,2,4,April,History/Culture,Garden,0,0
2021,2,4,March,History/Culture,Garden,0,0
2021,2,4,February,History/Culture,Garden,0,0
2021,2,4,January,History/Culture,Garden,0,0
2021,2,8,December,History/Culture,"Memorial house/Historical archive",2447,17
2021,2,8,November,History/Culture,"Memorial house/Historical archive",2592,19
2021,2,8,October,History/Culture,"Memorial house/Historical archive",2149,25
2021,2,8,September,History/Culture,"Memorial house/Historical archive",1843,23
2021,2,8,August,History/Culture,"Memorial house/Historical archive",1654,32
2021,2,8,July,History/Culture,"Memorial house/Historical archive",1951,25
2021,2,8,June,History/Culture,"Memorial house/Historical archive",1841,29
2021,2,8,May,History/Culture,"Memorial house/Historical archive",2262,34
2021,2,8,April,History/Culture,"Memorial house/Historical archive",1955,24
2021,2,8,March,History/Culture,"Memorial house/Historical archive",2030,6
2021,2,8,February,History/Culture,"Memorial house/Historical archive",1818,6
2021,2,8,January,History/Culture,"Memorial house/Historical archive",944,6
2021,2,8,December,History/Culture,"Memorial house/Historical archive",2595,0
2021,2,8,November,History/Culture,"Memorial house/Historical archive",3616,0
2021,2,8,October,History/Culture,"Memorial house/Historical archive",2884,0
2021,2,8,September,History/Culture,"Memorial house/Historical archive",1025,0
2021,2,8,August,History/Culture,"Memorial house/Historical archive",1656,0
2021,2,8,July,History/Culture,"Memorial house/Historical archive",1762,0
2021,2,8,June,History/Culture,"Memorial house/Historical archive",1913,0
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",2017,0
2021,2,8,March,History/Culture,"Memorial house/Historical archive",2154,0
2021,2,8,February,History/Culture,"Memorial house/Historical archive",1367,0
2021,2,8,January,History/Culture,"Memorial house/Historical archive",1311,0
2021,2,12,December,History/Culture,"Historic building",70516,0
2021,2,12,November,History/Culture,"Historic building",53717,0
2021,2,12,October,History/Culture,"Historic building",60814,0
2021,2,12,September,History/Culture,"Historic building",47168,0
2021,2,12,August,History/Culture,"Historic building",37257,0
2021,2,12,July,History/Culture,"Historic building",49906,0
2021,2,12,June,History/Culture,"Historic building",2263,0
2021,2,12,May,History/Culture,"Historic building",2263,0
2021,2,12,April,History/Culture,"Historic building",2263,0
2021,2,12,March,History/Culture,"Historic building",57980,0
2021,2,12,February,History/Culture,"Historic building",44123,0
2021,2,12,January,History/Culture,"Historic building",39744,0
2021,6,99,December,Other,"Tourist sites not classified elsewhere",112000,3800
2021,6,99,November,Other,"Tourist sites not classified elsewhere",77000,2900
2021,6,99,October,Other,"Tourist sites not classified elsewhere",57000,2150
2021,6,99,September,Other,"Tourist sites not classified elsewhere",32000,1300
